"","PMID","Title","Authors","Citation","First.Author","Journal.Book","Publication.Year","Create.Date","PMCID","NIHMS.ID","DOI"
"242",34708686,"Incidence Trends for SARS-CoV-2 Alpha and Beta Variants, Finland, Spring 2021","Kant R, Nguyen PT, Blomqvist S, Erdin M, Alburkat H, Suvanto M, Zakham F, Salminen V, Olander V, Paloniemi M, Huhti L, Lehtinen S, Luukinen B, Jarva H, Kallio-Kokko H, Kurkela S, Lappalainen M, Liimatainen H, Hannula S, Halkilahti J, Ikonen J, Ikonen N, Helve O, Gunell M, Vuorinen T, Plyusnin I, Lindh E, Ellonen P, Sironen T, Savolainen-Kopra C, Smura T, Vapalahti O.","Emerg Infect Dis. 2021 Dec;27(12):3137-3141. doi: 10.3201/eid2712.211631. Epub 2021 Oct 28.","Kant R","Emerg Infect Dis",2021,"2021/10/28","PMC8632157","","10.3201/eid2712.211631"
"243",34708685,"SARS-CoV-2 Variants, South Sudan, January-March 2021","Bugembe DL, Phan MVT, Abias AG, Ayei J, Deng LL, Lako RLL, Rumunu J, Kaleebu P, Wamala JF, Hm JJ, Lodiongo DK, Bunga S, Cotten M.","Emerg Infect Dis. 2021 Dec;27(12):3133-3136. doi: 10.3201/eid2712.211488. Epub 2021 Oct 28.","Bugembe DL","Emerg Infect Dis",2021,"2021/10/28","PMC8632182","","10.3201/eid2712.211488"
"244",34708684,"Real-Time Projections of SARS-CoV-2 B.1.1.7 Variant in a University Setting, Texas, USA","Johnson KE, Woody S, Lachmann M, Fox SJ, Klima J, Hines TS, Meyers LA.","Emerg Infect Dis. 2021 Dec;27(12):3188-3190. doi: 10.3201/eid2712.210652. Epub 2021 Oct 28.","Johnson KE","Emerg Infect Dis",2021,"2021/10/28","PMC8632165","","10.3201/eid2712.210652"
"245",34708683,"SARS-CoV-2 Sequence Analysis during COVID-19 Case Surge, Liberia, 2021","Shobayo B, Mishra M, Sameroff S, Petrosov A, Ng J, Gokden A, MaCauley J, Jain K, Renken C, Duworko JT, Badio M, Jallah W, Hensley L, Briese T, Lipkin WI, Mishra N.","Emerg Infect Dis. 2021 Dec;27(12):3185-3188. doi: 10.3201/eid2712.211818. Epub 2021 Oct 28.","Shobayo B","Emerg Infect Dis",2021,"2021/10/28","PMC8632187","","10.3201/eid2712.211818"
"246",34698628,"Coronavirus Disease Contact Tracing Outcomes and Cost, Salt Lake County, Utah, USA, March-May 2020","Fields VL, Kracalik IT, Carthel C, Lopez A, Schwartz A, Lewis NM, Bray M, Claflin C, Jorgensen K, Khong H, Richards W, Risk I, Smithee M, Clawson M, Booth LC, Scribellito T, Lowry J, Huynh J, Davis L, Birch H, Tran T, Walker J, Fry A, Hall A, Baker J, Pevzner E, Dunn AC, Tate JE, Kirking HL, Kiphibane T, Tran CH.","Emerg Infect Dis. 2021 Dec;27(12):2999-3008. doi: 10.3201/eid2712.210505. Epub 2021 Oct 26.","Fields VL","Emerg Infect Dis",2021,"2021/10/26","PMC8632199","","10.3201/eid2712.210505"
"247",34695369,"Transmission of Severe Acute Respiratory Syndrome Coronavirus 2 in Households with Children, Southwest Germany, May-August 2020","Stich M, Elling R, Renk H, Janda A, Garbade SF, Müller B, Kräusslich HG, Fabricius D, Zernickel M, Meissner P, Huzly D, Grulich-Henn J, Haddad A, Görne T, Spielberger B, Fritsch L, Nieters A, Hengel H, Dietz AN, Stamminger T, Ganzenmueller T, Ruetalo N, Peter A, Remppis J, Iftner T, Jeltsch K, Waterboer T, Franz AR, Hoffmann GF, Engel C, Debatin KM, Tönshoff B, Henneke P.","Emerg Infect Dis. 2021 Dec;27(12):3009-3019. doi: 10.3201/eid2712.210978. Epub 2021 Oct 25.","Stich M","Emerg Infect Dis",2021,"2021/10/25","PMC8632156","","10.3201/eid2712.210978"
"248",34695368,"SARS-CoV-2-Specific Antibodies in Domestic Cats during First COVID-19 Wave, Europe","Schulz C, Martina B, Mirolo M, Müller E, Klein R, Volk H, Egberink H, Gonzalez-Hernandez M, Kaiser F, von Köckritz-Blickwede M, Osterhaus A.","Emerg Infect Dis. 2021 Dec;27(12):3115-3118. doi: 10.3201/eid2712.211252. Epub 2021 Oct 25.","Schulz C","Emerg Infect Dis",2021,"2021/10/25","PMC8632155","","10.3201/eid2712.211252"
"249",34688949,"Measuring the impact of a single dose of ChAdOx1 nCoV-19 (recombinant) coronavirus vaccine on hospital stay, ICU requirement, and mortality outcome in a tertiary care centre","Desai A, Desai P, Mehta J, Sachora W, Bharti N, Patel T, Sukhwani K, Jain A, Sorathiya D, Nanda V, Mehta P, Desai A.","Int J Infect Dis. 2021 Dec;113:282-287. doi: 10.1016/j.ijid.2021.10.032. Epub 2021 Oct 21.","Desai A","Int J Infect Dis",2021,"2021/10/24","PMC8529545","","10.1016/j.ijid.2021.10.032"
"250",34688948,"T-cell receptor repertoires as potential diagnostic markers for patients with COVID-19","Hou X, Wang G, Fan W, Chen X, Mo C, Wang Y, Gong W, Wen X, Chen H, He D, Mo L, Jiang S, Ou M, Guo H, Liu H.","Int J Infect Dis. 2021 Dec;113:308-317. doi: 10.1016/j.ijid.2021.10.033. Epub 2021 Oct 22.","Hou X","Int J Infect Dis",2021,"2021/10/24","PMC8530772","","10.1016/j.ijid.2021.10.033"
"251",34688946,"Cost-effectiveness of video-observed therapy for ambulatory management of active tuberculosis during the COVID-19 pandemic in a high-income country","Fekadu G, Jiang X, Yao J, You JHS.","Int J Infect Dis. 2021 Dec;113:271-278. doi: 10.1016/j.ijid.2021.10.029. Epub 2021 Oct 22.","Fekadu G","Int J Infect Dis",2021,"2021/10/24","PMC8530791","","10.1016/j.ijid.2021.10.029"
"252",34678505,"Geospatial Variability in Excess Death Rates during the COVID-19 Pandemic in Mexico: Examining Socio Demographic, Climate and Population Health Characteristics","Dahal S, Luo R, Swahn MH, Chowell G.","Int J Infect Dis. 2021 Dec;113:347-354. doi: 10.1016/j.ijid.2021.10.024. Epub 2021 Oct 19.","Dahal S","Int J Infect Dis",2021,"2021/10/22","PMC8595324","","10.1016/j.ijid.2021.10.024"
"253",34678504,"Evaluation of Panbio rapid antigen test for SARS-CoV-2 in symptomatic patients and their contacts: a multicenter study","Thirion-Romero I, Guerrero-Zúñiga DS, Arias-Mendoza DA, Cornejo-Juárez DDP, Meza-Meneses DP, Torres-Erazo DDS, Hernández-Gilsoul DT, Galindo-Fraga DA, Villegas-Mota DI, Sepúlveda-Delgado DJ, Ávila-Ríos DS, Becerril-Vargas DE, Fernández-Plata R, Pérez-Kawabe TM, Coeto-Cano DA, Vázquez-Pérez DJA, Kawa-Karasik DS, Reyes-Terán DG, Pérez-Padilla DJR.","Int J Infect Dis. 2021 Dec;113:218-224. doi: 10.1016/j.ijid.2021.10.027. Epub 2021 Oct 20.","Thirion-Romero I","Int J Infect Dis",2021,"2021/10/22","PMC8526115","","10.1016/j.ijid.2021.10.027"
"254",34670141,"Thromboembolic and bleeding events in intensive care unit patients with COVID-19: results from a Brazilian tertiary hospital","Brandão AAGS, de Oliveira CZ, Rojas SO, Ordinola AAM, Queiroz VM, de Farias DLC, Scheinberg P, Veiga VC.","Int J Infect Dis. 2021 Dec;113:236-242. doi: 10.1016/j.ijid.2021.10.020. Epub 2021 Oct 17.","Brandão AAGS","Int J Infect Dis",2021,"2021/10/20","PMC8520502","","10.1016/j.ijid.2021.10.020"
"255",34653654,"The role of COVID-19 survivor status and gender towards neutralizing antibody titers 1, 2, 3 months after Sinovac vaccine administration on clinical-year medical students in Indonesia","Heriyanto RS, Kurniawan A, Wijovi F, Halim DA, Jodhinata C, Marcella E, Susanto B, Wibowo J, Indrawan M, Heryadi NK, Imanuelly M, Anurantha JJ, Hariyanto TI, Marcellin C, Sinaga TD, Rizki SA, Sieto N, Siregar JI, Lugito NPH.","Int J Infect Dis. 2021 Dec;113:336-338. doi: 10.1016/j.ijid.2021.10.009. Epub 2021 Oct 12.","Heriyanto RS","Int J Infect Dis",2021,"2021/10/15","PMC8507582","","10.1016/j.ijid.2021.10.009"
"256",34653653,"Practice of COVID-19 preventive measures and risk of acute respiratory infections: a longitudinal study in students from 95 countries","Masai AN, Akın L Prof.","Int J Infect Dis. 2021 Dec;113:168-174. doi: 10.1016/j.ijid.2021.10.017. Epub 2021 Oct 12.","Masai AN","Int J Infect Dis",2021,"2021/10/15","PMC8507570","","10.1016/j.ijid.2021.10.017"
"257",34648420,"Guillain-​Barré Syndrome Associated with COVID-19 Vaccination","Shao SC, Wang CH, Chang KC, Hung MJ, Chen HY, Liao SC.","Emerg Infect Dis. 2021 Dec;27(12):3175-3178. doi: 10.3201/eid2712.211634. Epub 2021 Oct 14.","Shao SC","Emerg Infect Dis",2021,"2021/10/14","PMC8632191","","10.3201/eid2712.211634"
"258",34628024,"Infection fatality ratio and case fatality ratio of COVID-19","Luo G, Zhang X, Zheng H, He D.","Int J Infect Dis. 2021 Dec;113:43-46. doi: 10.1016/j.ijid.2021.10.004. Epub 2021 Oct 7.","Luo G","Int J Infect Dis",2021,"2021/10/10","PMC8496974","","10.1016/j.ijid.2021.10.004"
"259",34628023,"Rapid screening for SARS-CoV-2 VOC-Alpha (202012/01, B.1.1.7) using the Allplex™ SARS-CoV-2/FluA/FluB/RSV Assay","Giovacchini N, Coppi M, Aiezza N, Baccani I, Malentacchi F, Pollini S, Antonelli A, Rossolini GM.","Int J Infect Dis. 2021 Dec;113:207-209. doi: 10.1016/j.ijid.2021.10.005. Epub 2021 Oct 7.","Giovacchini N","Int J Infect Dis",2021,"2021/10/10","PMC8496923","","10.1016/j.ijid.2021.10.005"
"260",34628022,"COVID-19 Pandemic Causes Increased Clinic Visits with Diagnosis of Tegumentary Leishmaniasis in Brazil in 2020","Andrade MC, Ferreti Bonan PR, Hilan E, Marques NP, Guimarães-Carvalho SF, Martelli H Junior.","Int J Infect Dis. 2021 Dec;113:87-89. doi: 10.1016/j.ijid.2021.10.003. Epub 2021 Oct 7.","Andrade MC","Int J Infect Dis",2021,"2021/10/10","PMC8555995","","10.1016/j.ijid.2021.10.003"
"261",34628021,"Study of perinatal transmission of SARS-CoV-2 in a Mexican public hospital","Ramírez-Rosas A, Benitez-Guerrero T, Corona-Cervantes K, Vélez-Ixta JM, Zavala-Torres NG, Cuenca-Leija J, Martínez-Pichardo S, Landero-Montes-de-Oca ME, Bastida-González FG, Zárate-Segura PB, García-Mena J.","Int J Infect Dis. 2021 Dec;113:225-232. doi: 10.1016/j.ijid.2021.10.006. Epub 2021 Oct 8.","Ramírez-Rosas A","Int J Infect Dis",2021,"2021/10/10","PMC8497953","","10.1016/j.ijid.2021.10.006"
"262",34628020,"Predicting the effective reproduction number of COVID-19: inference using human mobility, temperature, and risk awareness","Jung SM, Endo A, Akhmetzhanov AR, Nishiura H.","Int J Infect Dis. 2021 Dec;113:47-54. doi: 10.1016/j.ijid.2021.10.007. Epub 2021 Oct 8.","Jung SM","Int J Infect Dis",2021,"2021/10/10","PMC8498007","","10.1016/j.ijid.2021.10.007"
"263",34624517,"COVID-19 and antimicrobial stewardship: lessons learned, best practices, and future implications","Pierce J, Stevens MP.","Int J Infect Dis. 2021 Dec;113:103-108. doi: 10.1016/j.ijid.2021.10.001. Epub 2021 Oct 5.","Pierce J","Int J Infect Dis",2021,"2021/10/08","PMC8491953","","10.1016/j.ijid.2021.10.001"
"264",34624516,"Examining SARS-CoV-2 Interventions in Residential Colleges Using an Empirical Network","Hambridge HL, Kahn R, Onnela JP.","Int J Infect Dis. 2021 Dec;113:325-330. doi: 10.1016/j.ijid.2021.10.008. Epub 2021 Oct 6.","Hambridge HL","Int J Infect Dis",2021,"2021/10/08","PMC8492892","","10.1016/j.ijid.2021.10.008"
"265",34614445,"Antibody response to the inactivated SARS-CoV-2 vaccine among healthcare workers, Indonesia","Cucunawangsih C, Wijaya RS, Lugito NPH, Suriapranata I.","Int J Infect Dis. 2021 Dec;113:15-17. doi: 10.1016/j.ijid.2021.09.078. Epub 2021 Oct 3.","Cucunawangsih C","Int J Infect Dis",2021,"2021/10/06","PMC8487461","","10.1016/j.ijid.2021.09.078"
"266",34610137,"Duration of Viral Nucleic Acid Shedding and Early Reinfection With Severe Respiratory Syndrome Coronavirus 2 in Healthcare Workers and First Responders","Biggerstaff BJ, Akinbami LJ, Hales C, Chan PA, Petersen LR.","J Infect Dis. 2021 Dec 1;224(11):1873-1877. doi: 10.1093/infdis/jiab504.","Biggerstaff BJ","J Infect Dis",2021,"2021/10/05","PMC8522438","","10.1093/infdis/jiab504"
"267",34607016,"COVID-19 as the leading cause of hospital deaths in the Brazilian public health system in 2020","Zimmermann IR, Sanchez MN, Alves LC, Frio GS, Cavalcante FV, Cortez-Escalante JJ, da Silva EN, Santos LMP.","Int J Infect Dis. 2021 Dec;113:162-165. doi: 10.1016/j.ijid.2021.09.077. Epub 2021 Oct 2.","Zimmermann IR","Int J Infect Dis",2021,"2021/10/04","PMC8486588","","10.1016/j.ijid.2021.09.077"
"268",34601145,"SARS-CoV-2 variants of concern are associated with lower RT-PCR amplification cycles between January and March 2021 in France","Roquebert B, Haim-Boukobza S, Trombert-Paolantoni S, Lecorche E, Verdurme L, Foulongne V, Burrel S, Alizon S, Sofonea MT.","Int J Infect Dis. 2021 Dec;113:12-14. doi: 10.1016/j.ijid.2021.09.076. Epub 2021 Oct 1.","Roquebert B","Int J Infect Dis",2021,"2021/10/03","PMC8484004","","10.1016/j.ijid.2021.09.076"
"269",34601143,"Performance of the T-SPOT(Ⓡ).COVID test for detecting SARS-CoV-2-responsive T cells","Kruse M, Dark C, Aspden M, Cochrane D, Competiello R, Peltz M, Torres L, Wrighton-Smith P, Dudek M.","Int J Infect Dis. 2021 Dec;113:155-161. doi: 10.1016/j.ijid.2021.09.073. Epub 2021 Sep 30.","Kruse M","Int J Infect Dis",2021,"2021/10/03","PMC8482551","","10.1016/j.ijid.2021.09.073"
"270",34601142,"Rapid antibody testing for SARS-CoV-2 vaccine response in pediatric healthcare workers","Heyming TW, Nugent D, Tongol A, Knudsen-Robbins C, Hoang J, Schomberg J, Bacon K, Lara B, Sanger T.","Int J Infect Dis. 2021 Dec;113:1-6. doi: 10.1016/j.ijid.2021.09.065. Epub 2021 Sep 30.","Heyming TW","Int J Infect Dis",2021,"2021/10/03","PMC8482557","","10.1016/j.ijid.2021.09.065"
"271",34601141,"Clinical Characteristics of Patients with Coronavirus Disease (COVID-19): Preliminary Baseline Report of Japan COVID-19 Task Force, a Nationwide Consortium to Investigate Host Genetics of COVID-19","Tanaka H, Lee H, Morita A, Namkoong H, Chubachi S, Kabata H, Kamata H, Ishii M, Hasegawa N, Harada N, Ueda T, Ueda S, Ishiguro T, Arimura K, Saito F, Yoshiyama T, Nakano Y, Mutoh Y, Suzuki Y, Murakami K, Okada Y, Koike R, Kitagawa Y, Tokunaga K, Kimura A, Imoto S, Miyano S, Ogawa S, Kanai T, Fukunaga K; Japan COVID-19 Task Force.","Int J Infect Dis. 2021 Dec;113:74-81. doi: 10.1016/j.ijid.2021.09.070. Epub 2021 Sep 30.","Tanaka H","Int J Infect Dis",2021,"2021/10/03","PMC8482546","","10.1016/j.ijid.2021.09.070"
"272",34597768,"Comparison of Allplex™ SARS-CoV-2 Assay, Easy SARS-CoV-2 WE and Lumipulse quantitative SARS-CoV-2 antigen test performance using automated systems for the diagnosis of COVID-19","Sberna G, Basile F, Guarino ML, Capobianchi MR, Bordi L, Parisi G.","Int J Infect Dis. 2021 Dec;113:113-115. doi: 10.1016/j.ijid.2021.09.069. Epub 2021 Sep 29.","Sberna G","Int J Infect Dis",2021,"2021/10/01","PMC8479447","","10.1016/j.ijid.2021.09.069"
"273",34597766,"Real World Long-term Assessment of The Efficacy of Tocilizumab in Patients with COVID-19: Results From A Large De-identified Multicenter Electronic Health Record Dataset in the United States","Nigo M, Rasmy L, May SB, Rao A, Karimaghaei S, Kannadath BS, De la Hoz A, Arias CA, Li L, Zhi D.","Int J Infect Dis. 2021 Dec;113:148-154. doi: 10.1016/j.ijid.2021.09.067. Epub 2021 Sep 29.","Nigo M","Int J Infect Dis",2021,"2021/10/01","PMC8479513","","10.1016/j.ijid.2021.09.067"
"274",34597764,"Comparison of an inactivated Covid19 vaccine-induced antibody response with concurrent natural Covid19 infection","Azak E, Karadenizli A, Uzuner H, Karakaya N, Canturk NZ, Hulagu S.","Int J Infect Dis. 2021 Dec;113:58-64. doi: 10.1016/j.ijid.2021.09.060. Epub 2021 Sep 28.","Azak E","Int J Infect Dis",2021,"2021/10/01","PMC8479817","","10.1016/j.ijid.2021.09.060"
"275",34597762,"Clinical investigation of intestinal fatty acid-binding protein (I-FABP) as a biomarker of SARS-CoV-2 infection","Saia RS, Giusti H, Luis-Silva F, Pedroso KJB, Auxiliadora-Martins M, Morejón KML, Degiovani AM, Cadelca MR, Basile-Filho A.","Int J Infect Dis. 2021 Dec;113:82-86. doi: 10.1016/j.ijid.2021.09.051. Epub 2021 Sep 28.","Saia RS","Int J Infect Dis",2021,"2021/10/01","PMC8479553","","10.1016/j.ijid.2021.09.051"
"276",34592443,"Models for COVID-19 Early Cardiac Pathology Following SARS-CoV-2 Infection","Fremont-Smith M, Gherlone N, Smith N, Tisdall P, Ricke DO.","Int J Infect Dis. 2021 Dec;113:331-335. doi: 10.1016/j.ijid.2021.09.052. Epub 2021 Sep 27.","Fremont-Smith M","Int J Infect Dis",2021,"2021/09/30","PMC8473263","","10.1016/j.ijid.2021.09.052"
"277",34592441,"SARS-CoV-2 seropositivity among pediatric health care personnel after the first peak of the pandemic: nationwide surveillance in Turkey","Oygar PD, Büyükçam A, Bal ZŞ, Dalgıç N, Bozdemir ŞE, Karbuz A, Çetin BŞ, Kara Y, Çetin C, Hatipoğlu N, Uygun H, Aygün FD, Törün SH, Okur DŞ, Çiftdoğan DY, Kara TT, Yahşi A, Özer A, Demir SÖ, Akkoç G, Turan C, Salı E, Şen S, Erdeniz EH, Kara SS, Emiroğlu M, Erat T, Aktürk H, Gürlevik SL, Sütçü M, Aydın ZGG, Atikan BY, Yeşil E, Güner G, Çelebi E, Efe K, İşançlı DK, Durmuş HS, Tekeli S, Karaaslan A, Bülbül L, Almış H, Kaba Ö, Keleş YE, Yazıcıoğlu B, Oğuz ŞB, Ovalı HF, Doğan HH, Çelebi S, Çakır D, Karasulu B, Alkan G, Yenidoğan İ, Gül D, Küçükalioğlu BP, Avcu G, Kukul MG, Bilen M, Yaşar B, Üstün T, Kılıç Ö, Akın Y, Cebeci SO, Bucak IH, Yanartaş MS, Şahin A, Arslanoğlu S, Elevli M, Çoban R, Öz ŞKT, Hatipoğlu H, Erkum İT, Turgut M, Demirbuğa A, Özçelik T, Çiftçi D, Sarı EE, Akkuş G, Hatipoğlu SS, Dinleyici EÇ, Hacımustafaoğlu M, Özkınay F, Kurugöl Z, Cengiz AB, Somer A, Tezer H, Kara A.","Int J Infect Dis. 2021 Dec;113:184-189. doi: 10.1016/j.ijid.2021.09.054. Epub 2021 Sep 27.","Oygar PD","Int J Infect Dis",2021,"2021/09/30","PMC8474801","","10.1016/j.ijid.2021.09.054"
"278",34582980,"Update on SARS-CoV-2 seroprevalence: regional and worldwide","Rostami A, Sepidarkish M, Fazlzadeh A, Mokdad AH, Sattarnezhad A, Esfandyari S, Riahi SM, Mollalo A, Dooki ME, Bayani M, Nazemipour M, Mansournia MA, Hotez PJ, Gasser RB.","Clin Microbiol Infect. 2021 Dec;27(12):1762-1771. doi: 10.1016/j.cmi.2021.09.019. Epub 2021 Sep 25.","Rostami A","Clin Microbiol Infect",2021,"2021/09/28","PMC8548624","","10.1016/j.cmi.2021.09.019"
"279",34571148,"Excess mortality during the COVID-19 pandemic: a geospatial and statistical analysis in Mogadishu, Somalia","Warsame A, Bashiir F, Freemantle T, Williams C, Vazquez Y, Reeve C, Aweis A, Ahmed M, Checchi F, Dalmar A.","Int J Infect Dis. 2021 Dec;113:190-199. doi: 10.1016/j.ijid.2021.09.049. Epub 2021 Sep 24.","Warsame A","Int J Infect Dis",2021,"2021/09/27","PMC8572680","","10.1016/j.ijid.2021.09.049"
"280",34559046,"Postmortem Stability of SARS-CoV-2 in Mouse Lung Tissue","Valkenburg SA, Cheng SMS, Hachim A, Peiris M, Nicholls J.","Emerg Infect Dis. 2021 Dec;27(12):3173-3175. doi: 10.3201/eid2712.211621. Epub 2021 Sep 24.","Valkenburg SA","Emerg Infect Dis",2021,"2021/09/24","PMC8632159","","10.3201/eid2712.211621"
"281",34559045,"Limited and Short-Lasting Virus Neutralizing Titers Induced by Inactivated SARS-CoV-2 Vaccine","Hunsawong T, Fernandez S, Buathong R, Khadthasrima N, Rungrojchareonkit K, Lohachanakul J, Suthangkornkul R, Tayong K, Huang AT, Klungthong C, Chinnawirotpisan P, Poolpanichupatam Y, Jones AR, Lombardini ED, Wacharapluesadee S, Putcharoen O.","Emerg Infect Dis. 2021 Dec;27(12):3178-3180. doi: 10.3201/eid2712.211772. Epub 2021 Sep 24.","Hunsawong T","Emerg Infect Dis",2021,"2021/09/24","PMC8632161","","10.3201/eid2712.211772"
"282",34547494,"The Global Health Security Index is not predictive of vaccine rollout responses among OECD countries","Khalifa BA, Abbey EJ, Ayeh SK, Yusuf HE, D Nudotor R, Osuji N, Khan S, Nosakhare E, Oduwole MO, Salia EL, Lasisi O, Karakousis PC.","Int J Infect Dis. 2021 Dec;113:7-11. doi: 10.1016/j.ijid.2021.09.034. Epub 2021 Sep 20.","Khalifa BA","Int J Infect Dis",2021,"2021/09/21","PMC8450232","","10.1016/j.ijid.2021.09.034"
"283",34533453,"Large-Scale Screening of Asymptomatic Persons for SARS-CoV-2 Variants of Concern and Gamma Takeover, Brazil","Adamoski D, de Oliveira JC, Bonatto AC, Wassem R, Nogueira MB, Raboni SM, da Silva Trindade E, de Souza EM, Gradia DF; SCB-UFPR COVID-19 team,2; SCB-UFPR COVID-19 team.","Emerg Infect Dis. 2021 Dec;27(12):3124-3127. doi: 10.3201/eid2712.211326. Epub 2021 Sep 17.","Adamoski D","Emerg Infect Dis",2021,"2021/09/17","PMC8632178","","10.3201/eid2712.211326"
"284",34517046,"Coronavirus disease 2019 and the gut-lung axis","Zhou D, Wang Q, Liu H.","Int J Infect Dis. 2021 Dec;113:300-307. doi: 10.1016/j.ijid.2021.09.013. Epub 2021 Sep 10.","Zhou D","Int J Infect Dis",2021,"2021/09/13","PMC8431834","","10.1016/j.ijid.2021.09.013"
"285",34508888,"Outcomes and proportions of pregnant women during the first and consecutive waves of coronavirus disease 2019: observational cohort study","Kodde C, Bonsignore M, Hohenstein S, Kuhlen R, Meier-Hellmann A, Bollmann A, Nachtigall I.","Clin Microbiol Infect. 2021 Dec;27(12):1863.e1-1863.e4. doi: 10.1016/j.cmi.2021.09.002. Epub 2021 Sep 8.","Kodde C","Clin Microbiol Infect",2021,"2021/09/11","PMC8425671","","10.1016/j.cmi.2021.09.002"
"286",34499599,"Breakthrough Infections of E484K-Harboring SARS-CoV-2 Delta Variant, Lombardy, Italy","Baj A, Novazzi F, Pasciuta R, Genoni A, Ferrante FD, Valli M, Partenope M, Tripiciano R, Ciserchia A, Catanoso G, Focosi D, Maggi F.","Emerg Infect Dis. 2021 Dec;27(12):3180-3182. doi: 10.3201/eid2712.211792. Epub 2021 Sep 9.","Baj A","Emerg Infect Dis",2021,"2021/09/09","PMC8632179","","10.3201/eid2712.211792"
"287",34496013,"Baseline Severe Acute Respiratory Syndrome Viral Load Is Associated With Coronavirus Disease 2019 Severity and Clinical Outcomes: Post Hoc Analyses of a Phase 2/3 Trial","Boyapati A, Wipperman MF, Ehmann PJ, Hamon S, Lederer DJ, Waldron A, Flanagan JJ, Karayusuf E, Bhore R, Nivens MC, Hamilton JD, Sumner G, Sivapalasingam S.","J Infect Dis. 2021 Dec 1;224(11):1830-1838. doi: 10.1093/infdis/jiab445.","Boyapati A","J Infect Dis",2021,"2021/09/08","PMC8522400","","10.1093/infdis/jiab445"
